scope	niveau	type_document	annee	statut	titre	chemin_par_scope	sha256	taille_octets	pages_pdf	url_source
college/cycle-4/langues-vivantes	cycle-4	ressource-accompagnement	2016	a-verifier	Déclinaisons culturelles	par-scope/college/cycle-4/langues-vivantes/cycle-4/ressource-accompagnement/2016/declinaisons-culturelles--b4ce7deee2.pdf	b4ce7deee2ae7c522af4d36c54d7ffb02b1b20b7dacc04a17d1170ab5cb257d4	389713	15	https://eduscol.education.gouv.fr/4758/ressources-d-accompagnement-pour-les-langues-vivantes-etrangeres-et-regionales-au-college
college/cycle-4/langues-vivantes	cycle-4	ressource-accompagnement	2016	a-verifier	Déclinaisons culturelles	par-scope/college/cycle-4/langues-vivantes/cycle-4/ressource-accompagnement/2016/declinaisons-culturelles--dd855ae802.pdf	dd855ae802d57714f6ab4cffdefd184d2f8eba4ea3ad5a621bbd5b325a07a95c	684139	19	https://eduscol.education.gouv.fr/4758/ressources-d-accompagnement-pour-les-langues-vivantes-etrangeres-et-regionales-au-college
college/cycle-4/langues-vivantes	cycle-4	ressource-accompagnement	2016	a-verifier	Déclinaisons culturelles	par-scope/college/cycle-4/langues-vivantes/cycle-4/ressource-accompagnement/2016/declinaisons-culturelles--f8987e690f.pdf	f8987e690fa864149e53438e829ddfd514a9f80aecb6b1d12289c0edee15f113	266962	8	https://eduscol.education.gouv.fr/4758/ressources-d-accompagnement-pour-les-langues-vivantes-etrangeres-et-regionales-au-college
college/cycle-4/langues-vivantes	cycle-4	ressource-accompagnement	2018	a-verifier	Fonctions	par-scope/college/cycle-4/langues-vivantes/cycle-4/ressource-accompagnement/2018/fonctions--bddaabf743.pdf	bddaabf743c786ba9bff05d1302387cdbba526690bea3baa5701ec266dd7e548	1184439	67	https://eduscol.education.gouv.fr/4758/ressources-d-accompagnement-pour-les-langues-vivantes-etrangeres-et-regionales-au-college
college/cycle-4/langues-vivantes	cycle-4	ressource-accompagnement	2018	a-verifier	Liste des composants graphiques	par-scope/college/cycle-4/langues-vivantes/cycle-4/ressource-accompagnement/2018/liste-des-composants-graphiques--df9eca4838.pdf	df9eca4838d60e088d65783f020954e621039331b84cdb2dd60f82b6f1a92fd3	373600	2	https://eduscol.education.gouv.fr/4758/ressources-d-accompagnement-pour-les-langues-vivantes-etrangeres-et-regionales-au-college
college/cycle-4/langues-vivantes	cycle-4	ressource-accompagnement	2018	a-verifier	Notions	par-scope/college/cycle-4/langues-vivantes/cycle-4/ressource-accompagnement/2018/notions--463ac58124.pdf	463ac58124ebbb6d83e0145a2a5414b03f6272454a7c1d7f655e968dc314b917	1163650	44	https://eduscol.education.gouv.fr/4758/ressources-d-accompagnement-pour-les-langues-vivantes-etrangeres-et-regionales-au-college
college/cycle-4/langues-vivantes	cycle-4	ressource-accompagnement	2018	a-verifier	Seuil de 1555 caractères	par-scope/college/cycle-4/langues-vivantes/cycle-4/ressource-accompagnement/2018/seuil-de-1555-caracteres--b5ce0d30bd.pdf	b5ce0d30bd999317339cddc7c56ad95d6310643286452a5c507bb61ea2d25e85	627462	2	https://eduscol.education.gouv.fr/4758/ressources-d-accompagnement-pour-les-langues-vivantes-etrangeres-et-regionales-au-college
college/cycle-4/langues-vivantes	cycle-4	ressource-accompagnement	2018	a-verifier	Seuil de 255 caractères	par-scope/college/cycle-4/langues-vivantes/cycle-4/ressource-accompagnement/2018/seuil-de-255-caracteres--a28040e2bb.pdf	a28040e2bba7e89c6beed4b7c89d1e74567c704f889579677bcc6fab8fd64e5f	255497	1	https://eduscol.education.gouv.fr/4758/ressources-d-accompagnement-pour-les-langues-vivantes-etrangeres-et-regionales-au-college
college/cycle-4/langues-vivantes	cycle-4	ressource-accompagnement	2018	a-verifier	Seuil de 405 caractères	par-scope/college/cycle-4/langues-vivantes/cycle-4/ressource-accompagnement/2018/seuil-de-405-caracteres--c2ef96964e.pdf	c2ef96964ec284cf1cb8e2b44f698b242b0230b6599df68e1db5fe4d4634df6a	288944	1	https://eduscol.education.gouv.fr/4758/ressources-d-accompagnement-pour-les-langues-vivantes-etrangeres-et-regionales-au-college
college/cycle-4/langues-vivantes	cycle-4	ressource-accompagnement	2018	a-verifier	Seuil de 505 caractères	par-scope/college/cycle-4/langues-vivantes/cycle-4/ressource-accompagnement/2018/seuil-de-505-caracteres--5d1d697541.pdf	5d1d697541b81dee8abbab4d1311d757ae05ec2e931cc034eac09db2862c37b2	311628	1	https://eduscol.education.gouv.fr/4758/ressources-d-accompagnement-pour-les-langues-vivantes-etrangeres-et-regionales-au-college
college/cycle-4/langues-vivantes	cycle-4	ressource-accompagnement	2018	a-verifier	Seuil de 805 caractères	par-scope/college/cycle-4/langues-vivantes/cycle-4/ressource-accompagnement/2018/seuil-de-805-caracteres--82d1e744c8.pdf	82d1e744c86595e5b0e4a9a984a5d5685ac446550227ee340e34e551b9f7045f	387561	2	https://eduscol.education.gouv.fr/4758/ressources-d-accompagnement-pour-les-langues-vivantes-etrangeres-et-regionales-au-college
college/cycle-4/langues-vivantes	cycle-4	ressource-accompagnement	2025	a-verifier	Exemples pour l'allemand	par-scope/college/cycle-4/langues-vivantes/cycle-4/ressource-accompagnement/2025/exemples-pour-l-allemand--bfa187b999.pdf	bfa187b99997f9262cf24a872c3d99e8c353bd0c1fe436e94d502f6223d42792	767167	18	https://eduscol.education.gouv.fr/4758/ressources-d-accompagnement-pour-les-langues-vivantes-etrangeres-et-regionales-au-college
college/cycle-4/langues-vivantes	cycle-4	ressource-accompagnement	2025	a-verifier	Exemples pour l'anglais	par-scope/college/cycle-4/langues-vivantes/cycle-4/ressource-accompagnement/2025/exemples-pour-l-anglais--7903eab41c.pdf	7903eab41cf32fcad196be08c576d2fdf1200b7812dc487ba29dcce5d1abbcd0	994660	18	https://eduscol.education.gouv.fr/4758/ressources-d-accompagnement-pour-les-langues-vivantes-etrangeres-et-regionales-au-college
college/cycle-4/langues-vivantes	cycle-4	ressource-accompagnement	2025	a-verifier	Exemples pour l'arabe	par-scope/college/cycle-4/langues-vivantes/cycle-4/ressource-accompagnement/2025/exemples-pour-l-arabe--43150e568b.pdf	43150e568b0cab8d8bcb001d89a2c10cb243e93f9a6718e7b48023a0705eddb6	1069304	18	https://eduscol.education.gouv.fr/4758/ressources-d-accompagnement-pour-les-langues-vivantes-etrangeres-et-regionales-au-college
college/cycle-4/langues-vivantes	cycle-4	ressource-accompagnement	2025	a-verifier	Exemples pour l'espagnol	par-scope/college/cycle-4/langues-vivantes/cycle-4/ressource-accompagnement/2025/exemples-pour-l-espagnol--3f855ad1c8.pdf	3f855ad1c8896046d930b26ff51cef85b4e78a655dfcf5de7f57fcad7594396b	679280	17	https://eduscol.education.gouv.fr/4758/ressources-d-accompagnement-pour-les-langues-vivantes-etrangeres-et-regionales-au-college
college/cycle-4/langues-vivantes	cycle-4	ressource-accompagnement	2025	a-verifier	Exemples pour l'hébreu	par-scope/college/cycle-4/langues-vivantes/cycle-4/ressource-accompagnement/2025/exemples-pour-l-hebreu--f08e0bb59a.pdf	f08e0bb59a6cefad1c3637677177ab386f398cca3feb62e9257d347dc132bcfa	1265909	23	https://eduscol.education.gouv.fr/4758/ressources-d-accompagnement-pour-les-langues-vivantes-etrangeres-et-regionales-au-college
college/cycle-4/langues-vivantes	cycle-4	ressource-accompagnement	2025	a-verifier	Exemples pour l'italien	par-scope/college/cycle-4/langues-vivantes/cycle-4/ressource-accompagnement/2025/exemples-pour-l-italien--6325a58ae3.pdf	6325a58ae3f8aa78eb351e7e4b411848f974310d1deee502f6e18240066073fa	735216	28	https://eduscol.education.gouv.fr/4758/ressources-d-accompagnement-pour-les-langues-vivantes-etrangeres-et-regionales-au-college
college/cycle-4/langues-vivantes	cycle-4	ressource-accompagnement	2025	a-verifier	Exemples pour le chinois	par-scope/college/cycle-4/langues-vivantes/cycle-4/ressource-accompagnement/2025/exemples-pour-le-chinois--9180e48600.pdf	9180e48600a988169e67277747f6aea4c8f777629c97b2dd3bb65d1199d8063b	1000107	25	https://eduscol.education.gouv.fr/4758/ressources-d-accompagnement-pour-les-langues-vivantes-etrangeres-et-regionales-au-college
college/cycle-4/langues-vivantes	cycle-4	ressource-accompagnement	2025	a-verifier	Exemples pour le japonais	par-scope/college/cycle-4/langues-vivantes/cycle-4/ressource-accompagnement/2025/exemples-pour-le-japonais--fa46bf72af.pdf	fa46bf72af3c3a344174fdb5c03407c08c92d69d0fbd8d4c323c6ce35be9bb32	1167125	21	https://eduscol.education.gouv.fr/4758/ressources-d-accompagnement-pour-les-langues-vivantes-etrangeres-et-regionales-au-college
college/cycle-4/langues-vivantes	cycle-4	ressource-accompagnement	2025	a-verifier	Exemples pour le néerlandais	par-scope/college/cycle-4/langues-vivantes/cycle-4/ressource-accompagnement/2025/exemples-pour-le-neerlandais--a36c507d1e.pdf	a36c507d1e9aca8f8f6263227f4ed31688cf5031b8699dfdc8a007ec15720c81	650675	20	https://eduscol.education.gouv.fr/4758/ressources-d-accompagnement-pour-les-langues-vivantes-etrangeres-et-regionales-au-college
college/cycle-4/langues-vivantes	cycle-4	ressource-accompagnement	2025	a-verifier	Exemples pour le portugais	par-scope/college/cycle-4/langues-vivantes/cycle-4/ressource-accompagnement/2025/exemples-pour-le-portugais--ea67f15945.pdf	ea67f159450cac2b2b33e03d8b4d9cb0f749e7b2d985b083a75398abe1efba4d	728371	18	https://eduscol.education.gouv.fr/4758/ressources-d-accompagnement-pour-les-langues-vivantes-etrangeres-et-regionales-au-college
college/cycle-4/langues-vivantes	cycle-4	ressource-accompagnement	2025	a-verifier	Exemples pour russe	par-scope/college/cycle-4/langues-vivantes/cycle-4/ressource-accompagnement/2025/exemples-pour-russe--3f3b2a9288.pdf	3f3b2a928810fb3a375496fb49e4895fb5a0ac289e7f5b0ba366b0c23a7cebbb	946019	18	https://eduscol.education.gouv.fr/4758/ressources-d-accompagnement-pour-les-langues-vivantes-etrangeres-et-regionales-au-college
college/cycle-4/langues-vivantes	cycle-4	ressource-accompagnement	2025	a-verifier	Programme d’allemand	par-scope/college/cycle-4/langues-vivantes/cycle-4/ressource-accompagnement/2025/programme-d-allemand--0726a63f13.pdf	0726a63f13daf30debe33e056cc81469fe3ac5aa46da20ecfb2e24ab17f81e4c	1671870	44	https://eduscol.education.gouv.fr/4758/ressources-d-accompagnement-pour-les-langues-vivantes-etrangeres-et-regionales-au-college
college/cycle-4/langues-vivantes	cycle-4	ressource-accompagnement	2025	a-verifier	Programme d’anglais	par-scope/college/cycle-4/langues-vivantes/cycle-4/ressource-accompagnement/2025/programme-d-anglais--2484ed439d.pdf	2484ed439d3dc22aeba62f266f6de69f84d0ae563e64054e4bba2bb2c4735a6f	1539169	36	https://eduscol.education.gouv.fr/4758/ressources-d-accompagnement-pour-les-langues-vivantes-etrangeres-et-regionales-au-college
college/cycle-4/langues-vivantes	cycle-4	ressource-accompagnement	2025	a-verifier	Programme d’arabe	par-scope/college/cycle-4/langues-vivantes/cycle-4/ressource-accompagnement/2025/programme-d-arabe--b72fd0c626.pdf	b72fd0c6262527d445e7c79a8ab79dd2dd8e032c090bfaa38c9b5daaaf5c0cb5	1893362	39	https://eduscol.education.gouv.fr/4758/ressources-d-accompagnement-pour-les-langues-vivantes-etrangeres-et-regionales-au-college
college/cycle-4/langues-vivantes	cycle-4	ressource-accompagnement	2025	a-verifier	Programme d’espagnol	par-scope/college/cycle-4/langues-vivantes/cycle-4/ressource-accompagnement/2025/programme-d-espagnol--fc54fc6154.pdf	fc54fc61547863f03eb1526175bf144eb2fc4dee79190aed3e209b875515c4ff	1402870	34	https://eduscol.education.gouv.fr/4758/ressources-d-accompagnement-pour-les-langues-vivantes-etrangeres-et-regionales-au-college
college/cycle-4/langues-vivantes	cycle-4	ressource-accompagnement	2025	a-verifier	Programme d’hébreu	par-scope/college/cycle-4/langues-vivantes/cycle-4/ressource-accompagnement/2025/programme-d-hebreu--4111ef50bd.pdf	4111ef50bd79908a897e461244c39965323dbf7c360621308ea9ea7454a4e406	2976305	46	https://eduscol.education.gouv.fr/4758/ressources-d-accompagnement-pour-les-langues-vivantes-etrangeres-et-regionales-au-college
college/cycle-4/langues-vivantes	cycle-4	ressource-accompagnement	2025	a-verifier	Programme d’italien	par-scope/college/cycle-4/langues-vivantes/cycle-4/ressource-accompagnement/2025/programme-d-italien--fae5205428.pdf	fae520542860727061f2a32529188cd60c1c32bcc12aa649bfadb8d1207f335d	1591577	38	https://eduscol.education.gouv.fr/4758/ressources-d-accompagnement-pour-les-langues-vivantes-etrangeres-et-regionales-au-college
college/cycle-4/langues-vivantes	cycle-4	ressource-accompagnement	2025	a-verifier	ressource d’aide au pilotage de l’établissement et de la discipline LV/anglais	par-scope/college/cycle-4/langues-vivantes/cycle-4/ressource-accompagnement/2025/ressource-d-aide-au-pilotage-de-l-etablissement-et-de-la-discipline-lv-anglais--971bf3323b.pdf	971bf3323b57d3c7c7ce19b3724f917530aca69efc847996bcc7b79b6ce87aae	751762	14	https://eduscol.education.gouv.fr/4824/evlang-college
college/cycle-4/langues-vivantes	cycle-4	ressource-accompagnement	2026	a-verifier	Exemples pour l'a’jië	par-scope/college/cycle-4/langues-vivantes/cycle-4/ressource-accompagnement/2026/exemples-pour-l-a-jie--40d74ca0c4.pdf	40d74ca0c4d27375277e626323760762ed94229746c0c4776e8d746981453a14	336867	14	https://eduscol.education.gouv.fr/4758/ressources-d-accompagnement-pour-les-langues-vivantes-etrangeres-et-regionales-au-college
college/cycle-4/langues-vivantes	cycle-4	ressource-accompagnement	2026	a-verifier	Exemples pour l'occitan-langue d'oc	par-scope/college/cycle-4/langues-vivantes/cycle-4/ressource-accompagnement/2026/exemples-pour-l-occitan-langue-d-oc--6c3fd6143d.pdf	6c3fd6143dea4424f031a3b253c57666631ab80e1cdc687f4b24864dbbf032a3	499571	28	https://eduscol.education.gouv.fr/4758/ressources-d-accompagnement-pour-les-langues-vivantes-etrangeres-et-regionales-au-college
college/cycle-4/langues-vivantes	cycle-4	ressource-accompagnement	2026	a-verifier	Exemples pour le basque	par-scope/college/cycle-4/langues-vivantes/cycle-4/ressource-accompagnement/2026/exemples-pour-le-basque--8e252a66cf.pdf	8e252a66cfd89d4c3ea887820ab72229462e0ba3e967ac0d01b22edc77e6673d	386784	20	https://eduscol.education.gouv.fr/4758/ressources-d-accompagnement-pour-les-langues-vivantes-etrangeres-et-regionales-au-college
college/cycle-4/langues-vivantes	cycle-4	ressource-accompagnement	2026	a-verifier	Exemples pour le breton	par-scope/college/cycle-4/langues-vivantes/cycle-4/ressource-accompagnement/2026/exemples-pour-le-breton--d3e171e9e3.pdf	d3e171e9e3f46dbbba19c9feeb6cc9c7dc00252584d46e70a20f283b8d5637c3	381670	15	https://eduscol.education.gouv.fr/4758/ressources-d-accompagnement-pour-les-langues-vivantes-etrangeres-et-regionales-au-college
college/cycle-4/langues-vivantes	cycle-4	ressource-accompagnement	2026	a-verifier	Exemples pour le catalan	par-scope/college/cycle-4/langues-vivantes/cycle-4/ressource-accompagnement/2026/exemples-pour-le-catalan--2dabcd4a50.pdf	2dabcd4a504e49f3ef0fc0e354d3576c242bbf92c7bc0c525bc82844ac5da509	321509	16	https://eduscol.education.gouv.fr/4758/ressources-d-accompagnement-pour-les-langues-vivantes-etrangeres-et-regionales-au-college
college/cycle-4/langues-vivantes	cycle-4	ressource-accompagnement	2026	a-verifier	Exemples pour le corse	par-scope/college/cycle-4/langues-vivantes/cycle-4/ressource-accompagnement/2026/exemples-pour-le-corse--efb76c5ce0.pdf	efb76c5ce0a899bb7852f5318566af9c263836901db23c208a07bd49eaa8f583	252110	15	https://eduscol.education.gouv.fr/4758/ressources-d-accompagnement-pour-les-langues-vivantes-etrangeres-et-regionales-au-college
college/cycle-4/langues-vivantes	cycle-4	ressource-accompagnement	2026	a-verifier	Exemples pour le créole guadeloupéen	par-scope/college/cycle-4/langues-vivantes/cycle-4/ressource-accompagnement/2026/exemples-pour-le-creole-guadeloupeen--04eb3d42c5.pdf	04eb3d42c5ae8edcbde7cc38f1d6e300a2d6c87d467f2b58c5ae4e09b671c224	389643	31	https://eduscol.education.gouv.fr/4758/ressources-d-accompagnement-pour-les-langues-vivantes-etrangeres-et-regionales-au-college
college/cycle-4/langues-vivantes	cycle-4	ressource-accompagnement	2026	a-verifier	Exemples pour le créole guyanais	par-scope/college/cycle-4/langues-vivantes/cycle-4/ressource-accompagnement/2026/exemples-pour-le-creole-guyanais--7abfc5b608.pdf	7abfc5b60841b24e5eeae40cf59ca060407c0ec99ce93df44e11dea3f15c4902	301982	15	https://eduscol.education.gouv.fr/4758/ressources-d-accompagnement-pour-les-langues-vivantes-etrangeres-et-regionales-au-college
college/cycle-4/langues-vivantes	cycle-4	ressource-accompagnement	2026	a-verifier	Exemples pour le créole martiniquais	par-scope/college/cycle-4/langues-vivantes/cycle-4/ressource-accompagnement/2026/exemples-pour-le-creole-martiniquais--a2956c9f2a.pdf	a2956c9f2a979d40607a6c6b470fc45acc384e2cf6ad5a542670cedf73cdaf77	324015	18	https://eduscol.education.gouv.fr/4758/ressources-d-accompagnement-pour-les-langues-vivantes-etrangeres-et-regionales-au-college
college/cycle-4/langues-vivantes	cycle-4	ressource-accompagnement	2026	a-verifier	Exemples pour le créole réunionnais	par-scope/college/cycle-4/langues-vivantes/cycle-4/ressource-accompagnement/2026/exemples-pour-le-creole-reunionnais--d5ab2085aa.pdf	d5ab2085aaa2e438389a460586969c0e07b1fa82b98157f072755ad9f28a4231	361227	19	https://eduscol.education.gouv.fr/4758/ressources-d-accompagnement-pour-les-langues-vivantes-etrangeres-et-regionales-au-college
college/cycle-4/langues-vivantes	cycle-4	ressource-accompagnement	2026	a-verifier	Exemples pour le drehu	par-scope/college/cycle-4/langues-vivantes/cycle-4/ressource-accompagnement/2026/exemples-pour-le-drehu--4822765f38.pdf	4822765f3855e36e05d0b6db2d9c3460fd0bf6d6e5cde55298636155188f250a	298089	15	https://eduscol.education.gouv.fr/4758/ressources-d-accompagnement-pour-les-langues-vivantes-etrangeres-et-regionales-au-college
college/cycle-4/langues-vivantes	cycle-4	ressource-accompagnement	2026	a-verifier	Exemples pour le nengone	par-scope/college/cycle-4/langues-vivantes/cycle-4/ressource-accompagnement/2026/exemples-pour-le-nengone--f42a8ea3f5.pdf	f42a8ea3f5396983ddd8ec9215e9bf3ca48729a0a4678cfdd17561dfb5646ba5	280409	14	https://eduscol.education.gouv.fr/4758/ressources-d-accompagnement-pour-les-langues-vivantes-etrangeres-et-regionales-au-college
college/cycle-4/langues-vivantes	cycle-4	ressource-accompagnement	2026	a-verifier	Exemples pour le paicî	par-scope/college/cycle-4/langues-vivantes/cycle-4/ressource-accompagnement/2026/exemples-pour-le-paici--4c7a96e59d.pdf	4c7a96e59d05ed642e146916f356a83d97b75b3f677d330196b34960c7fee8e9	239165	13	https://eduscol.education.gouv.fr/4758/ressources-d-accompagnement-pour-les-langues-vivantes-etrangeres-et-regionales-au-college
college/cycle-4/langues-vivantes	cycle-4	ressource-accompagnement	2026	a-verifier	Exemples pour le tahitien	par-scope/college/cycle-4/langues-vivantes/cycle-4/ressource-accompagnement/2026/exemples-pour-le-tahitien--06642be2fd.pdf	06642be2fddb96e7877f86b832e8aba54298d5d35bda1966ae1d78c081831f00	332299	20	https://eduscol.education.gouv.fr/4758/ressources-d-accompagnement-pour-les-langues-vivantes-etrangeres-et-regionales-au-college
